experiment_name,participant,session,age,gender,psychopy_version,date,trial_block,block,trial,hand,congruencyNmin1,congruency,correct_key,feedback,made,response,correct,rt,extra_keys
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,74,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,524.9211000045761,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,75,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,524.7575999819671,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,76,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,356.38630005996674,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,77,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,460.23740008240566,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,78,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,635.948400013149,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,79,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,419.6175000397486,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,80,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,387.3858999577351,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,81,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,515.1424999930896,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,82,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,474.90640002069995,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,83,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,506.51450001168996,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,84,left,congruent,congruent,g,Feedback,TRUE,j,FALSE,362.40650003310316,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,85,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,554.14819996804,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,86,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,497.9346999898553,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,87,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,393.5439999913799,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,88,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,337.2716000303626,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,89,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,489.0572000294924,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,90,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,440.7820000196807,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,91,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,528.3393000718206,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,92,left,incongruent,incongruent,g,Feedback,TRUE,f,FALSE,328.0432000174187,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,93,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,543.8374999794178,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,94,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,455.8152999961749,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,95,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,407.38600003533065,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,96,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,383.19610001053684,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,4,97,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,358.91449998598546,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,1,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,438.9739999896849,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,2,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,518.6258000321684,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,3,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,414.3777000717819,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,4,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,381.98629999533273,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,5,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,629.8433000338264,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,6,left,incongruent,incongruent,f,No feedback,TRUE,g,FALSE,365.55439996300265,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,7,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,381.26040005590767,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,8,left,congruent,incongruent,f,No feedback,TRUE,g,FALSE,476.9738999893889,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,9,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,396.68659993913025,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,10,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,380.86959993233904,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,11,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,412.28320001391694,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,12,left,congruent,incongruent,g,No feedback,TRUE,f,FALSE,379.72879997687414,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,13,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,531.7310999380425,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,14,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,411.3369000260718,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,15,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,331.08880004147045,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,16,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,578.8624999695458,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,17,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,362.5156999914907,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,18,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,658.3808000432327,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,19,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,570.2743000001642,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,20,left,congruent,incongruent,f,No feedback,TRUE,g,FALSE,457.8793999971822,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,21,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,498.20539995562285,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,22,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,961.2516000634059,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,23,right,incongruent,incongruent,j,No feedback,FALSE,NA,NA,NA,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,24,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,696.6144000180066,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,25,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,528.3159999526106,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,26,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,520.1564999879338,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,27,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,415.8875000430271,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,28,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,439.74070000695065,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,29,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,431.4398000133224,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,30,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,623.1792999897152,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,31,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,414.9449999677022,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,32,left,congruent,incongruent,f,No feedback,TRUE,f,TRUE,494.4993000244722,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,33,right,incongruent,incongruent,j,No feedback,TRUE,j,TRUE,574.3326000520028,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,34,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,574.1020000423307,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,35,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,406.0115000465885,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,36,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,397.72639999864623,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,37,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,653.2585999229923,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,38,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,589.0529000316747,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,39,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,556.7317999666559,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,40,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,476.5029000118375,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,41,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,492.23060003714636,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,42,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,596.1695999721996,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,43,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,467.7313999854957,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,44,left,congruent,incongruent,f,No feedback,TRUE,f,TRUE,515.3102000476792,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,45,right,incongruent,incongruent,j,No feedback,TRUE,j,TRUE,475.13909998815507,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,46,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,394.72549996571615,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,47,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,346.628800034523,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,48,left,congruent,incongruent,f,No feedback,TRUE,f,TRUE,418.3396999724207,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,49,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,458.0448000342585,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,50,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,449.8214999912309,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,51,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,577.401800022926,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,52,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,401.1698000249453,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,53,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,352.9644000227563,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,54,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,520.8216999890285,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,55,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,368.4783999924548,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,56,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,368.15529997693375,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,57,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,327.8985000215471,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,58,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,503.7429000367408,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,59,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,471.4703000499867,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,60,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,423.1026000343263,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,61,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,462.7177999354899,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,62,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,430.87579996790737,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,63,right,incongruent,incongruent,j,No feedback,TRUE,j,TRUE,422.55020001903176,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,64,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,534.2083000577986,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,65,right,incongruent,incongruent,j,No feedback,TRUE,j,TRUE,509.85650002257876,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,66,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,565.4431000584734,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,67,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,349.3259000242688,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,68,left,congruent,incongruent,f,No feedback,TRUE,f,TRUE,533.1390000064857,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,69,right,incongruent,congruent,n,No feedback,TRUE,g,FALSE,428.8267999654636,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,70,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,1068.4604999842122,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,71,right,congruent,incongruent,n,No feedback,TRUE,j,FALSE,364.4410000415521,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,72,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,404.04030005447567,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,73,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,459.6938999602571,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,74,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,563.1796999950891,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,75,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,483.1148999510333,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,76,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,444.00000001769536,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,77,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,500.33960002474487,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,78,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,548.5311000375077,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,79,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,564.859600039199,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,80,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,628.3917000400834,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,81,right,congruent,incongruent,n,No feedback,TRUE,j,FALSE,436.24519999139056,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,82,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,444.0718000405468,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,83,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,403.9385999785736,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,84,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,435.3760999510996,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,85,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,347.47280000010505,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,86,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,379.05540002975613,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,87,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,546.4643000159413,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,88,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,450.5096999928355,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,89,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,498.2515000156127,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,90,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,377.84800003282726,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,91,right,congruent,incongruent,n,No feedback,TRUE,j,FALSE,433.76580002950504,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,92,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,401.1945999809543,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,93,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,473.10170001583174,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,94,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,512.6453000702897,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,95,right,incongruent,incongruent,j,No feedback,TRUE,j,TRUE,416.5624000015671,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,96,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,400.3488000598736,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,5,97,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,479.90449995268136,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,1,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,521.8488000682555,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,2,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,473.52349996799603,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,3,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,377.2630000021311,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,4,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,449.0110000479035,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,5,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,481.18919995613396,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,6,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,392.52539997687563,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,7,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,368.2173000415787,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,8,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,527.9159999918193,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,9,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,479.59699999773875,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,10,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,511.21540006715804,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,11,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,487.0853000320494,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,12,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,382.93629995314427,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,13,right,congruent,incongruent,n,No feedback,TRUE,j,FALSE,358.57090004719794,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,14,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,582.2689999477002,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,15,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,366.14279996138043,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,16,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,541.8561000260524,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,17,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,357.6177999493666,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,18,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,349.1970999748446,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,19,right,congruent,incongruent,j,No feedback,TRUE,n,FALSE,405.0836000242266,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,20,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,461.43550000851974,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,21,right,incongruent,incongruent,n,No feedback,TRUE,j,FALSE,461.10610006144293,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,22,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,636.7815000703558,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,23,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,460.8154000598006,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,24,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,428.20520000532247,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,25,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,364.4687000196427,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,26,left,congruent,incongruent,g,No feedback,TRUE,f,FALSE,443.75269999727607,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,27,right,incongruent,incongruent,n,No feedback,TRUE,n,TRUE,523.5272999270819,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,28,left,incongruent,congruent,g,No feedback,TRUE,f,FALSE,403.32150005269796,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,29,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,515.0595000595783,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,30,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,434.7575000138024,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,31,right,congruent,incongruent,j,No feedback,TRUE,n,FALSE,354.61630002828315,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,32,left,incongruent,incongruent,f,No feedback,TRUE,f,TRUE,586.3020000397228,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,33,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,386.01990003371634,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,34,left,congruent,incongruent,g,No feedback,TRUE,g,TRUE,513.6028999695557,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,35,right,incongruent,incongruent,j,No feedback,TRUE,j,TRUE,521.4937999844551,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,36,left,incongruent,incongruent,f,No feedback,TRUE,g,FALSE,545.1392000541091,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,37,right,incongruent,congruent,j,No feedback,TRUE,j,TRUE,584.8589000524953,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,38,left,congruent,incongruent,f,No feedback,TRUE,f,TRUE,584.6001000609249,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,39,right,incongruent,incongruent,j,No feedback,TRUE,n,FALSE,360.3579999762587,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,40,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,488.19960001856066,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,41,right,congruent,incongruent,n,No feedback,TRUE,j,FALSE,327.8230999712832,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,42,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,351.5859000617638,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,43,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,471.3814999558963,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,44,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,430.98649999592453,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,45,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,398.6520000034943,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,46,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,398.51730002555996,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,47,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,550.3148000570943,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,48,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,422.06250003073364,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,49,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,429.63519995100773,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,50,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,389.4888999639079,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,51,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,533.1557000172322,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,52,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,381.0729000833817,NA
Feedback,1,1,20,f,2021.2.3,2021_Nov_16_1219,trial,6,53,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,516.6534000309184,NA
