File, Count, Channel, Segment, Bin, Value
Feedback001, 1, EMG_Corr_RMS, 222, 4, -5.052702E-04
Feedback001, 1, EMG_Corr_RMS, 222, 5, -1.15309E-03
Feedback001, 1, EMG_Corr_RMS, 222, 6, 8.805329E-04
Feedback001, 1, EMG_Corr_RMS, 222, 7, 1.769871E-04
Feedback001, 1, EMG_Corr_RMS, 222, 8, -6.092116E-04
Feedback001, 1, EMG_Corr_RMS, 222, 9, -8.919954E-04
Feedback001, 1, EMG_Corr_RMS, 222, 10, -5.492943E-04
Feedback001, 1, EMG_Corr_RMS, 222, 11, -1.67204E-03
Feedback001, 1, EMG_Corr_RMS, 222, 12, -8.013337E-04
Feedback001, 1, EMG_Corr_RMS, 222, 13, -7.18724E-04
Feedback001, 1, EMG_Corr_RMS, 222, 14, -5.931284E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 1, -2.762795E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 2, -4.142057E-07
Feedback001, 1, EMG_Zygo_RMS, 222, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 222, 4, 9.125791E-05
Feedback001, 1, EMG_Zygo_RMS, 222, 5, 4.329836E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 6, 1.960711E-03
Feedback001, 1, EMG_Zygo_RMS, 222, 7, 4.134188E-03
Feedback001, 1, EMG_Zygo_RMS, 222, 8, 9.791487E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 9, 2.766589E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 10, -1.34547E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 11, 1.010138E-03
Feedback001, 1, EMG_Zygo_RMS, 222, 12, 8.119023E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 13, 1.832397E-04
Feedback001, 1, EMG_Zygo_RMS, 222, 14, 7.954193E-06
Feedback001, 1, EMG_Corr_RMS, 223, 1, 4.191049E-04
Feedback001, 1, EMG_Corr_RMS, 223, 2, 1.253581E-03
Feedback001, 1, EMG_Corr_RMS, 223, 3, 0
Feedback001, 1, EMG_Corr_RMS, 223, 4, -1.906557E-04
Feedback001, 1, EMG_Corr_RMS, 223, 5, 7.603266E-04
Feedback001, 1, EMG_Corr_RMS, 223, 6, 1.484374E-03
Feedback001, 1, EMG_Corr_RMS, 223, 7, 4.837199E-04
Feedback001, 1, EMG_Corr_RMS, 223, 8, 7.840507E-04
Feedback001, 1, EMG_Corr_RMS, 223, 9, 4.489813E-05
Feedback001, 1, EMG_Corr_RMS, 223, 10, 4.317856E-03
Feedback001, 1, EMG_Corr_RMS, 223, 11, 1.067508E-03
Feedback001, 1, EMG_Corr_RMS, 223, 12, 7.540826E-04
Feedback001, 1, EMG_Corr_RMS, 223, 13, 4.530833E-04
Feedback001, 1, EMG_Corr_RMS, 223, 14, 6.203353E-05
Feedback001, 1, EMG_Zygo_RMS, 223, 1, -7.073698E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 2, -4.531406E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 223, 4, -6.735523E-05
Feedback001, 1, EMG_Zygo_RMS, 223, 5, 3.804442E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 6, -3.548315E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 7, -1.046923E-05
Feedback001, 1, EMG_Zygo_RMS, 223, 8, -6.928988E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 9, -1.841026E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 10, -3.269635E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 11, -6.14198E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 12, -3.708955E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 13, -2.739943E-04
Feedback001, 1, EMG_Zygo_RMS, 223, 14, -5.136313E-04
Feedback001, 1, EMG_Corr_RMS, 224, 1, -7.184853E-04
Feedback001, 1, EMG_Corr_RMS, 224, 2, -8.013069E-04
Feedback001, 1, EMG_Corr_RMS, 224, 3, 0
Feedback001, 1, EMG_Corr_RMS, 224, 4, -9.710237E-04
Feedback001, 1, EMG_Corr_RMS, 224, 5, -8.24078E-04
Feedback001, 1, EMG_Corr_RMS, 224, 6, -6.719825E-04
Feedback001, 1, EMG_Corr_RMS, 224, 7, 2.088127E-03
Feedback001, 1, EMG_Corr_RMS, 224, 8, 2.514908E-03
Feedback001, 1, EMG_Corr_RMS, 224, 9, -2.347035E-04
Feedback001, 1, EMG_Corr_RMS, 224, 10, 2.325182E-03
Feedback001, 1, EMG_Corr_RMS, 224, 11, 1.625724E-03
Feedback001, 1, EMG_Corr_RMS, 224, 12, -7.9402E-05
Feedback001, 1, EMG_Corr_RMS, 224, 13, 1.629282E-03
Feedback001, 1, EMG_Corr_RMS, 224, 14, 3.899541E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 1, 3.043932E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 2, 1.618528E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 224, 4, 2.871311E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 5, 4.340282E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 6, 3.614916E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 7, 1.659021E-03
Feedback001, 1, EMG_Zygo_RMS, 224, 8, 5.320487E-03
Feedback001, 1, EMG_Zygo_RMS, 224, 9, 5.329853E-03
Feedback001, 1, EMG_Zygo_RMS, 224, 10, 1.97607E-03
Feedback001, 1, EMG_Zygo_RMS, 224, 11, 1.36692E-03
Feedback001, 1, EMG_Zygo_RMS, 224, 12, 2.833235E-03
Feedback001, 1, EMG_Zygo_RMS, 224, 13, 9.308562E-04
Feedback001, 1, EMG_Zygo_RMS, 224, 14, 1.048131E-03
Feedback001, 1, EMG_Corr_RMS, 225, 1, -3.341578E-04
Feedback001, 1, EMG_Corr_RMS, 225, 2, -2.619736E-04
Feedback001, 1, EMG_Corr_RMS, 225, 3, 0
Feedback001, 1, EMG_Corr_RMS, 225, 4, -5.280187E-04
Feedback001, 1, EMG_Corr_RMS, 225, 5, -1.016018E-03
Feedback001, 1, EMG_Corr_RMS, 225, 6, -9.799585E-04
Feedback001, 1, EMG_Corr_RMS, 225, 7, -7.045632E-04
Feedback001, 1, EMG_Corr_RMS, 225, 8, -8.435366E-04
Feedback001, 1, EMG_Corr_RMS, 225, 9, -1.216269E-03
Feedback001, 1, EMG_Corr_RMS, 225, 10, 5.825709E-03
Feedback001, 1, EMG_Corr_RMS, 225, 11, 1.505921E-03
Feedback001, 1, EMG_Corr_RMS, 225, 12, 8.113766E-04
Feedback001, 1, EMG_Corr_RMS, 225, 13, 2.061599E-04
Feedback001, 1, EMG_Corr_RMS, 225, 14, 2.408967E-03
Feedback001, 1, EMG_Zygo_RMS, 225, 1, 1.977909E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 2, 8.909556E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 225, 4, 5.821796E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 5, 4.315869E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 6, 7.172895E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 7, 9.183548E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 8, 0.0010129
Feedback001, 1, EMG_Zygo_RMS, 225, 9, 9.179841E-04
Feedback001, 1, EMG_Zygo_RMS, 225, 10, 6.724998E-03
Feedback001, 1, EMG_Zygo_RMS, 225, 11, 5.745822E-03
Feedback001, 1, EMG_Zygo_RMS, 225, 12, 1.981167E-03
Feedback001, 1, EMG_Zygo_RMS, 225, 13, 2.323453E-03
Feedback001, 1, EMG_Zygo_RMS, 225, 14, 2.946904E-03
Feedback001, 1, EMG_Corr_RMS, 226, 1, -2.060542E-04
Feedback001, 1, EMG_Corr_RMS, 226, 2, -2.213873E-04
Feedback001, 1, EMG_Corr_RMS, 226, 3, 0
Feedback001, 1, EMG_Corr_RMS, 226, 4, -2.119739E-04
Feedback001, 1, EMG_Corr_RMS, 226, 5, -2.264392E-04
Feedback001, 1, EMG_Corr_RMS, 226, 6, -2.704328E-05
Feedback001, 1, EMG_Corr_RMS, 226, 7, -6.991229E-05
Feedback001, 1, EMG_Corr_RMS, 226, 8, -5.833914E-04
Feedback001, 1, EMG_Corr_RMS, 226, 9, -7.563788E-04
Feedback001, 1, EMG_Corr_RMS, 226, 10, 1.884764E-04
Feedback001, 1, EMG_Corr_RMS, 226, 11, -3.410005E-04
Feedback001, 1, EMG_Corr_RMS, 226, 12, 2.046837E-03
Feedback001, 1, EMG_Corr_RMS, 226, 13, -7.973844E-05
Feedback001, 1, EMG_Corr_RMS, 226, 14, 6.66253E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 1, 6.581622E-05
Feedback001, 1, EMG_Zygo_RMS, 226, 2, 3.907885E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 226, 4, 1.226001E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 5, 7.467362E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 6, 3.625682E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 7, 1.029893E-03
Feedback001, 1, EMG_Zygo_RMS, 226, 8, 5.005588E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 9, 6.527034E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 10, 7.504011E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 11, 8.222504E-04
Feedback001, 1, EMG_Zygo_RMS, 226, 12, 3.015451E-03
Feedback001, 1, EMG_Zygo_RMS, 226, 13, 2.45679E-03
Feedback001, 1, EMG_Zygo_RMS, 226, 14, 6.812723E-03
Feedback001, 1, EMG_Corr_RMS, 227, 1, -3.949264E-04
Feedback001, 1, EMG_Corr_RMS, 227, 2, -5.205669E-04
Feedback001, 1, EMG_Corr_RMS, 227, 3, 0
Feedback001, 1, EMG_Corr_RMS, 227, 4, -1.781015E-05
Feedback001, 1, EMG_Corr_RMS, 227, 5, -7.414704E-04
Feedback001, 1, EMG_Corr_RMS, 227, 6, -6.516743E-05
Feedback001, 1, EMG_Corr_RMS, 227, 7, -3.905897E-04
Feedback001, 1, EMG_Corr_RMS, 227, 8, 2.51943E-03
Feedback001, 1, EMG_Corr_RMS, 227, 9, -1.341759E-03
Feedback001, 1, EMG_Corr_RMS, 227, 10, -9.739385E-04
Feedback001, 1, EMG_Corr_RMS, 227, 11, -1.116296E-03
Feedback001, 1, EMG_Corr_RMS, 227, 12, 1.909912E-04
Feedback001, 1, EMG_Corr_RMS, 227, 13, -1.039712E-03
Feedback001, 1, EMG_Corr_RMS, 227, 14, 1.875962E-03
Feedback001, 1, EMG_Zygo_RMS, 227, 1, -5.13728E-05
Feedback001, 1, EMG_Zygo_RMS, 227, 2, -9.929482E-05
Feedback001, 1, EMG_Zygo_RMS, 227, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 227, 4, -2.114584E-04
Feedback001, 1, EMG_Zygo_RMS, 227, 5, 5.282473E-05
Feedback001, 1, EMG_Zygo_RMS, 227, 6, 8.780544E-04
Feedback001, 1, EMG_Zygo_RMS, 227, 7, 1.342102E-03
Feedback001, 1, EMG_Zygo_RMS, 227, 8, 4.145144E-03
Feedback001, 1, EMG_Zygo_RMS, 227, 9, -1.007933E-04
Feedback001, 1, EMG_Zygo_RMS, 227, 10, 3.765243E-04
Feedback001, 1, EMG_Zygo_RMS, 227, 11, 4.066213E-05
Feedback001, 1, EMG_Zygo_RMS, 227, 12, 3.856689E-03
Feedback001, 1, EMG_Zygo_RMS, 227, 13, 5.151446E-04
Feedback001, 1, EMG_Zygo_RMS, 227, 14, 0.0013382
Feedback001, 1, EMG_Corr_RMS, 228, 1, 1.33747E-03
Feedback001, 1, EMG_Corr_RMS, 228, 2, 1.318973E-03
Feedback001, 1, EMG_Corr_RMS, 228, 3, 0
Feedback001, 1, EMG_Corr_RMS, 228, 4, 3.230665E-05
Feedback001, 1, EMG_Corr_RMS, 228, 5, 2.399052E-04
Feedback001, 1, EMG_Corr_RMS, 228, 6, -3.150036E-05
Feedback001, 1, EMG_Corr_RMS, 228, 7, -3.743594E-04
Feedback001, 1, EMG_Corr_RMS, 228, 8, 5.190105E-03
Feedback001, 1, EMG_Corr_RMS, 228, 9, 2.43845E-03
Feedback001, 1, EMG_Corr_RMS, 228, 10, 7.824076E-04
Feedback001, 1, EMG_Corr_RMS, 228, 11, 4.149182E-04
Feedback001, 1, EMG_Corr_RMS, 228, 12, 1.853292E-04
Feedback001, 1, EMG_Corr_RMS, 228, 13, 9.393208E-04
Feedback001, 1, EMG_Corr_RMS, 228, 14, 9.138563E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 1, 1.339893E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 2, -1.67448E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 228, 4, 1.470483E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 5, 2.899457E-05
Feedback001, 1, EMG_Zygo_RMS, 228, 6, 6.504576E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 7, 6.913685E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 8, 3.895189E-03
Feedback001, 1, EMG_Zygo_RMS, 228, 9, 7.779636E-03
Feedback001, 1, EMG_Zygo_RMS, 228, 10, 1.256051E-03
Feedback001, 1, EMG_Zygo_RMS, 228, 11, 1.858557E-03
Feedback001, 1, EMG_Zygo_RMS, 228, 12, 1.071738E-04
Feedback001, 1, EMG_Zygo_RMS, 228, 13, 5.643739E-05
Feedback001, 1, EMG_Zygo_RMS, 228, 14, 2.354184E-04
Feedback001, 1, EMG_Corr_RMS, 229, 1, 6.867398E-04
Feedback001, 1, EMG_Corr_RMS, 229, 2, -4.44581E-04
Feedback001, 1, EMG_Corr_RMS, 229, 3, 0
Feedback001, 1, EMG_Corr_RMS, 229, 4, -4.119014E-04
Feedback001, 1, EMG_Corr_RMS, 229, 5, 3.008014E-04
Feedback001, 1, EMG_Corr_RMS, 229, 6, -5.907132E-04
Feedback001, 1, EMG_Corr_RMS, 229, 7, -1.206024E-03
Feedback001, 1, EMG_Corr_RMS, 229, 8, -3.013816E-04
Feedback001, 1, EMG_Corr_RMS, 229, 9, -2.559714E-04
Feedback001, 1, EMG_Corr_RMS, 229, 10, -1.541781E-04
Feedback001, 1, EMG_Corr_RMS, 229, 11, -4.012592E-04
Feedback001, 1, EMG_Corr_RMS, 229, 12, 6.983825E-04
Feedback001, 1, EMG_Corr_RMS, 229, 13, -6.966945E-04
Feedback001, 1, EMG_Corr_RMS, 229, 14, -8.520738E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 1, 4.766689E-05
Feedback001, 1, EMG_Zygo_RMS, 229, 2, 1.475554E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 229, 4, -1.656709E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 5, -7.06563E-05
Feedback001, 1, EMG_Zygo_RMS, 229, 6, 4.180266E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 7, -1.341293E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 8, -1.938856E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 9, -8.610974E-05
Feedback001, 1, EMG_Zygo_RMS, 229, 10, 2.946854E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 11, 4.387409E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 12, 1.693284E-05
Feedback001, 1, EMG_Zygo_RMS, 229, 13, 1.531991E-04
Feedback001, 1, EMG_Zygo_RMS, 229, 14, -1.037528E-04
Feedback001, 1, EMG_Corr_RMS, 230, 1, -7.40536E-04
Feedback001, 1, EMG_Corr_RMS, 230, 2, 1.259863E-04
Feedback001, 1, EMG_Corr_RMS, 230, 3, 0
Feedback001, 1, EMG_Corr_RMS, 230, 4, -8.032216E-04
Feedback001, 1, EMG_Corr_RMS, 230, 5, -3.989658E-04
Feedback001, 1, EMG_Corr_RMS, 230, 6, -7.926486E-05
Feedback001, 1, EMG_Corr_RMS, 230, 7, 5.698409E-04
Feedback001, 1, EMG_Corr_RMS, 230, 8, 1.186322E-03
Feedback001, 1, EMG_Corr_RMS, 230, 9, -2.918602E-05
Feedback001, 1, EMG_Corr_RMS, 230, 10, -1.43942E-04
Feedback001, 1, EMG_Corr_RMS, 230, 11, -9.758363E-04
Feedback001, 1, EMG_Corr_RMS, 230, 12, 5.206913E-04
Feedback001, 1, EMG_Corr_RMS, 230, 13, -1.53386E-03
Feedback001, 1, EMG_Corr_RMS, 230, 14, -4.400052E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 1, -1.502006E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 2, -1.799893E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 230, 4, 4.578223E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 5, 3.349751E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 6, -3.158365E-05
Feedback001, 1, EMG_Zygo_RMS, 230, 7, 2.500719E-03
Feedback001, 1, EMG_Zygo_RMS, 230, 8, 1.805466E-03
Feedback001, 1, EMG_Zygo_RMS, 230, 9, 0.0011852
Feedback001, 1, EMG_Zygo_RMS, 230, 10, 3.646408E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 11, -2.386802E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 12, 7.55382E-04
Feedback001, 1, EMG_Zygo_RMS, 230, 13, 2.273667E-05
Feedback001, 1, EMG_Zygo_RMS, 230, 14, 2.559497E-04
Feedback001, 1, EMG_Corr_RMS, 231, 1, 3.947327E-04
Feedback001, 1, EMG_Corr_RMS, 231, 2, -3.473717E-05
Feedback001, 1, EMG_Corr_RMS, 231, 3, 0
Feedback001, 1, EMG_Corr_RMS, 231, 4, 5.241539E-04
Feedback001, 1, EMG_Corr_RMS, 231, 5, 5.394821E-04
Feedback001, 1, EMG_Corr_RMS, 231, 6, 9.555509E-04
Feedback001, 1, EMG_Corr_RMS, 231, 7, 1.628164E-04
Feedback001, 1, EMG_Corr_RMS, 231, 8, 6.559656E-04
Feedback001, 1, EMG_Corr_RMS, 231, 9, 5.009186E-04
Feedback001, 1, EMG_Corr_RMS, 231, 10, 3.75805E-03
Feedback001, 1, EMG_Corr_RMS, 231, 11, 4.541797E-04
Feedback001, 1, EMG_Corr_RMS, 231, 12, 2.142428E-04
Feedback001, 1, EMG_Corr_RMS, 231, 13, 9.214163E-04
Feedback001, 1, EMG_Corr_RMS, 231, 14, 4.534952E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 1, -2.535958E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 2, -2.39192E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 231, 4, 2.25181E-05
Feedback001, 1, EMG_Zygo_RMS, 231, 5, -5.002545E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 6, -9.112083E-05
Feedback001, 1, EMG_Zygo_RMS, 231, 7, 8.019278E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 8, 6.792175E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 9, -4.184249E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 10, 1.183006E-03
Feedback001, 1, EMG_Zygo_RMS, 231, 11, -2.427021E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 12, -1.482004E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 13, -4.665329E-04
Feedback001, 1, EMG_Zygo_RMS, 231, 14, -2.520726E-04
Feedback001, 1, EMG_Corr_RMS, 232, 1, -3.282509E-04
Feedback001, 1, EMG_Corr_RMS, 232, 2, 6.150447E-04
Feedback001, 1, EMG_Corr_RMS, 232, 3, 0
Feedback001, 1, EMG_Corr_RMS, 232, 4, 2.940288E-04
Feedback001, 1, EMG_Corr_RMS, 232, 5, -1.915421E-04
Feedback001, 1, EMG_Corr_RMS, 232, 6, -3.318852E-04
Feedback001, 1, EMG_Corr_RMS, 232, 7, 3.074671E-04
Feedback001, 1, EMG_Corr_RMS, 232, 8, 1.497397E-04
Feedback001, 1, EMG_Corr_RMS, 232, 9, -7.468276E-05
Feedback001, 1, EMG_Corr_RMS, 232, 10, -5.214009E-05
Feedback001, 1, EMG_Corr_RMS, 232, 11, 2.582981E-04
Feedback001, 1, EMG_Corr_RMS, 232, 12, 2.686945E-04
Feedback001, 1, EMG_Corr_RMS, 232, 13, 3.697269E-04
Feedback001, 1, EMG_Corr_RMS, 232, 14, 5.629901E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 1, 1.042684E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 2, -4.974327E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 232, 4, -7.999036E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 5, -2.319999E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 6, 4.527958E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 7, -8.042349E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 8, -4.880611E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 9, 3.967301E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 10, 6.353131E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 11, 5.819881E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 12, -3.14866E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 13, -1.996967E-04
Feedback001, 1, EMG_Zygo_RMS, 232, 14, 1.04323E-04
Feedback001, 1, EMG_Corr_RMS, 233, 1, 3.628577E-04
Feedback001, 1, EMG_Corr_RMS, 233, 2, 4.762171E-04
Feedback001, 1, EMG_Corr_RMS, 233, 3, 0
Feedback001, 1, EMG_Corr_RMS, 233, 4, 8.80921E-04
Feedback001, 1, EMG_Corr_RMS, 233, 5, 4.734921E-04
Feedback001, 1, EMG_Corr_RMS, 233, 6, 4.121927E-04
Feedback001, 1, EMG_Corr_RMS, 233, 7, 4.160092E-04
Feedback001, 1, EMG_Corr_RMS, 233, 8, 5.931288E-04
Feedback001, 1, EMG_Corr_RMS, 233, 9, 1.17855E-03
Feedback001, 1, EMG_Corr_RMS, 233, 10, 1.144262E-03
Feedback001, 1, EMG_Corr_RMS, 233, 11, 5.264219E-04
Feedback001, 1, EMG_Corr_RMS, 233, 12, 2.561917E-03
Feedback001, 1, EMG_Corr_RMS, 233, 13, 9.24096E-04
Feedback001, 1, EMG_Corr_RMS, 233, 14, -1.699263E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 1, 1.555381E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 2, 5.243853E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 233, 4, -3.228832E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 5, -1.56428E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 6, -1.94102E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 7, -6.874307E-05
Feedback001, 1, EMG_Zygo_RMS, 233, 8, 4.249288E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 9, 2.014592E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 10, 1.186906E-03
Feedback001, 1, EMG_Zygo_RMS, 233, 11, 5.699938E-04
Feedback001, 1, EMG_Zygo_RMS, 233, 12, 6.917663E-03
Feedback001, 1, EMG_Zygo_RMS, 233, 13, 6.373363E-03
Feedback001, 1, EMG_Zygo_RMS, 233, 14, 3.275704E-04
Feedback001, 1, EMG_Corr_RMS, 234, 1, -4.099687E-04
Feedback001, 1, EMG_Corr_RMS, 234, 2, -4.935688E-04
Feedback001, 1, EMG_Corr_RMS, 234, 3, 0
Feedback001, 1, EMG_Corr_RMS, 234, 4, -7.029527E-04
Feedback001, 1, EMG_Corr_RMS, 234, 5, -6.144431E-04
Feedback001, 1, EMG_Corr_RMS, 234, 6, -8.428199E-04
Feedback001, 1, EMG_Corr_RMS, 234, 7, -3.585627E-04
Feedback001, 1, EMG_Corr_RMS, 234, 8, -7.721442E-04
Feedback001, 1, EMG_Corr_RMS, 234, 9, -8.674529E-04
Feedback001, 1, EMG_Corr_RMS, 234, 10, -1.100466E-03
Feedback001, 1, EMG_Corr_RMS, 234, 11, -8.995545E-04
Feedback001, 1, EMG_Corr_RMS, 234, 12, -1.00648E-03
Feedback001, 1, EMG_Corr_RMS, 234, 13, -7.490097E-04
Feedback001, 1, EMG_Corr_RMS, 234, 14, -1.832924E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 1, -1.349599E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 2, 1.18176E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 234, 4, 6.597111E-05
Feedback001, 1, EMG_Zygo_RMS, 234, 5, 9.217278E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 6, 1.805459E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 7, 1.538622E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 8, 5.107726E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 9, 1.292684E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 10, -7.671025E-05
Feedback001, 1, EMG_Zygo_RMS, 234, 11, 7.455173E-05
Feedback001, 1, EMG_Zygo_RMS, 234, 12, 3.14315E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 13, 5.707648E-04
Feedback001, 1, EMG_Zygo_RMS, 234, 14, 2.809037E-04
Feedback001, 1, EMG_Corr_RMS, 235, 1, -2.099017E-04
Feedback001, 1, EMG_Corr_RMS, 235, 2, -1.520836E-04
Feedback001, 1, EMG_Corr_RMS, 235, 3, 0
Feedback001, 1, EMG_Corr_RMS, 235, 4, 4.249406E-04
Feedback001, 1, EMG_Corr_RMS, 235, 5, -4.993633E-04
Feedback001, 1, EMG_Corr_RMS, 235, 6, -3.013064E-04
Feedback001, 1, EMG_Corr_RMS, 235, 7, 2.068076E-04
Feedback001, 1, EMG_Corr_RMS, 235, 8, 2.727222E-04
Feedback001, 1, EMG_Corr_RMS, 235, 9, 3.904121E-04
Feedback001, 1, EMG_Corr_RMS, 235, 10, 1.193654E-03
Feedback001, 1, EMG_Corr_RMS, 235, 11, 2.398994E-05
Feedback001, 1, EMG_Corr_RMS, 235, 12, 4.000684E-03
Feedback001, 1, EMG_Corr_RMS, 235, 13, 1.452534E-03
Feedback001, 1, EMG_Corr_RMS, 235, 14, 6.14767E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 1, 3.276745E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 2, 2.395008E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 235, 4, 3.360513E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 5, 1.515914E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 6, 6.167214E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 7, 3.813631E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 8, -1.396238E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 9, 5.382928E-05
Feedback001, 1, EMG_Zygo_RMS, 235, 10, 7.981753E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 11, 5.833832E-04
Feedback001, 1, EMG_Zygo_RMS, 235, 12, 3.743756E-03
